M0010;M0020;M0100;M0101;M0110;M0120;M0130;M0140;M0150;M0160;M0170;MM0150;MM0160;MM0170
5;52;517704;M001;8.2009514376121;01;01;1;1;1;15;0;0;0
5;52;6148942;M001;9.7920305235462;01;01;1;4;2;08;0;0;0
5;52;3633761;M001;10.4554893018915;01;01;1;4;1;07;0;0;0
5;52;5759913;M001;13.7152552942302;01;01;1;4;2;09;0;0;0
5;52;6445193;M001;11.2464667601507;01;01;1;3;1;04;0;0;0
5;52;5196487;M001;9.0816497327667;01;01;1;1;2;17;0;0;0
5;52;5785103;M001;15.5830886027662;01;01;1;3;1;17;0;0;0
5;52;3370715;M001;9.71021429493;01;01;1;2;2;16;0;0;0
5;52;1301576;M001;7.999409793956;01;01;1;1;2;17;0;0;0
5;52;4138312;M001;7.8466497081789;01;01;1;4;2;12;0;0;0
5;52;344994;M001;9.7458137519848;01;01;1;4;1;12;0;0;0
5;52;4423085;M001;10.0368090982194;01;01;1;3;2;08;0;0;0
5;52;4703183;M001;8.5722265008136;01;01;1;4;1;17;0;0;0
5;52;6461791;M001;9.6319195807981;01;01;1;2;2;14;0;0;0
5;52;3882272;M001;13.4615126714536;01;01;1;2;1;11;0;0;0
5;52;1587621;M001;11.52149681847;01;01;1;4;1;12;0;0;0
5;52;1994246;M001;15.0360251392659;01;01;1;4;1;15;0;0;0
5;52;1994246;M002;15.0360251392659;01;01;1;4;1;10;0;0;0
5;52;1688209;M001;6.6837124606502;01;01;1;2;2;17;0;0;0
5;52;1358806;M001;12.1856644150329;01;01;1;2;2;10;0;0;0
5;52;2028043;M001;8.1738762743519;01;01;1;1;2;17;0;0;0
5;52;2094123;M001;11.1097374992034;01;01;1;2;1;08;0;0;0
5;52;243054;M001;10.1892147245849;01;01;1;1;1;17;0;0;0
5;52;73689;M001;10.3891295250951;01;01;1;2;2;12;0;0;0
5;52;6748646;M001;10.846743383918;01;01;1;2;1;15;0;0;0
5;52;6368298;M001;12.548183220483;01;01;1;1;2;13;0;0;0
5;52;1142823;M001;8.8252974994132;01;01;1;4;2;17;0;0;0
5;52;1982574;M001;8.2212997384862;01;01;1;1;1;04;0;0;0
5;52;6531231;M001;8.5344722771609;01;01;1;4;1;17;0;0;0
5;52;6254978;M001;13.6287528240849;01;01;1;4;1;13;0;0;0
5;52;3689270;M001;17.2513982271207;01;01;1;4;1;10;0;0;0
5;52;7618421;M001;14.8576305087384;01;01;1;3;1;09;0;0;0
5;52;3251898;M001;10.734323535861;01;01;1;3;1;10;0;0;0
5;52;448954;M001;3.8369344063257;01;01;1;2;1;11;0;0;0
5;52;483100;M001;8.3044065734399;01;01;1;3;2;01;0;0;0
5;52;772442;M001;6.9427554236035;01;01;1;2;2;11;0;0;0
5;52;2797042;M001;11.2243988685348;01;01;1;3;2;09;0;0;0
5;52;6700720;M001;10.0482784637165;01;01;1;1;1;07;0;0;0
5;52;5252821;M001;10.8765058032029;01;01;1;1;1;07;0;0;0
5;52;4696896;M001;16.0848626773351;01;01;1;3;1;15;0;0;0
5;52;1655311;M001;8.5137076652964;01;01;1;1;1;12;0;0;0
5;52;2921749;M001;14.5087742909844;01;01;1;4;1;16;0;0;0
5;52;6046428;M001;10.1073204087852;01;01;1;3;2;17;0;0;0
5;52;6102983;M001;9.9905852596489;01;01;1;3;1;13;0;0;0
5;52;5952755;M001;7.3695910291819;01;01;1;1;1;12;0;0;0
5;52;1150796;M001;14.6153790598379;01;01;1;3;1;06;0;0;0
5;52;3845137;M001;6.8969365802403;01;01;1;3;1;16;0;0;0
5;52;1858494;M001;4.6008733224237;01;01;1;4;1;13;0;0;0
5;52;1984824;M001;6.5776255199905;01;01;1;2;2;10;0;0;0
5;52;5909110;M001;16.6134531014898;01;01;1;3;1;17;0;0;0
5;52;5316373;M001;10.4882567611559;01;01;1;4;1;15;0;0;0
5;52;1865374;M001;12.8170507879449;01;01;1;1;1;12;0;0;0
5;52;1682184;M001;7.5790148513141;01;01;1;3;2;11;0;0;0
5;52;3647021;M001;13.3940186436021;01;01;1;2;1;09;0;0;0
5;52;4482804;M001;12.9632732600185;01;01;1;4;1;09;0;0;0
5;52;421234;M001;10.4176804223606;01;01;1;1;2;17;0;0;0
5;52;4527628;M001;9.9699288304465;01;01;1;4;1;14;0;0;0
5;52;550217;M001;8.9479723582795;01;01;1;3;1;01;0;0;0
5;52;7461363;M001;11.6673286789876;01;01;1;2;2;12;0;0;0
5;52;5838625;M001;12.8852566835798;01;01;1;1;1;13;0;0;0
5;52;4083847;M001;11.3734597131017;01;01;1;4;1;14;0;0;0
5;52;3529072;M001;7.8233709440609;01;01;1;3;1;14;0;0;0
5;52;906340;M001;4.5147283986901;01;01;1;2;2;10;0;0;0
5;52;4107466;M001;4.3326642608302;01;01;1;1;1;11;0;0;0
5;52;7289066;M001;13.0122713136776;02;01;1;2;2;15;0;0;0
5;52;380034;M001;7.0362083615964;02;01;1;3;1;12;0;0;0
5;52;7365058;M001;5.0206205561285;01;01;1;2;2;01;0;0;0
5;52;4930303;M001;4.7410832610519;01;01;1;2;2;15;0;0;0
5;52;5336091;M001;2.7739812666089;01;01;1;1;1;12;0;0;0
5;52;6814731;M001;5.3471462341018;01;01;1;4;2;10;0;0;0
5;52;5437912;M001;20.9999999999993;01;05;1;2;1;07;0;0;0
5;52;4931126;M001;6.0170644395418;01;01;1;3;1;01;0;0;0
5;52;2257220;M001;6.2860283470855;01;01;1;2;2;13;0;0;0
5;52;1848060;M001;7.528922161054;01;01;1;2;2;05;0;0;0
5;52;781760;M001;12.185359619977;01;01;1;1;1;14;0;0;0
5;52;6379928;M001;9.0583823021214;01;01;1;3;1;06;0;0;0
5;52;3329382;M001;4.7347554342556;01;01;1;3;2;13;0;0;0
5;52;5716291;M001;4.3986504697177;01;01;1;4;2;17;0;0;0
5;52;2868460;M001;7.4686832926254;01;01;1;3;1;03;0;0;0
5;52;1447049;M001;5.4807031084774;01;01;1;3;2;15;0;0;0
5;52;2072596;M001;8.8138793395358;01;01;1;1;2;11;0;0;0
5;52;7695214;M001;12.1613326295117;01;01;1;1;2;13;0;0;0
5;52;2440902;M001;3.825172976467;01;01;1;2;1;05;0;0;0
5;52;4077362;M001;5.320961369746;01;01;1;2;1;09;0;0;0
5;52;4753914;M001;5.8005359983979;01;01;1;3;2;01;0;0;0
5;52;3239175;M001;9.2887919421565;01;01;1;3;2;13;0;0;0
5;52;3495356;M001;14.3182823924483;01;01;1;1;1;09;0;0;0
5;52;121459;M001;8.5733194948388;01;01;1;3;1;11;0;0;0
5;52;6004579;M001;11.5785471638081;01;01;1;3;1;08;0;0;0
5;52;3444845;M001;15.989089393833;01;01;1;2;1;14;0;0;0
5;52;7598172;M001;8.6997535177225;01;01;1;3;2;09;0;0;0
5;52;587760;M001;9.6883559101287;01;01;1;4;2;01;0;0;0
5;52;3790503;M001;9.0690844469156;01;01;1;3;1;01;0;0;0
5;52;700104;M001;10.6639752835228;02;01;1;2;2;15;0;0;0
5;52;5285764;M001;7.276814862597;01;01;1;3;1;11;0;0;0
5;52;7068156;M001;8.7636249703629;01;01;1;3;2;12;0;0;0
5;52;6943365;M001;11.6094314411385;01;01;1;3;2;15;0;0;0
5;52;2644900;M001;9.4462790658158;01;01;1;1;2;17;0;0;0
5;52;3742;M001;11.8297241843139;01;01;1;4;2;10;0;0;0
5;52;478235;M001;10.5542021149239;01;01;1;1;1;11;0;0;0
5;52;5403850;M001;9.493960839074;01;01;1;1;1;12;0;0;0
5;52;204724;M001;15.0059263294053;01;01;1;3;2;12;0;0;0
5;52;1062712;M001;10.4341656765688;01;01;1;1;1;04;0;0;0
5;52;1852792;M001;11.0448782274229;01;01;1;3;2;15;0;0;0
5;52;3005933;M001;15.7121222095883;01;01;1;2;1;15;0;0;0
5;52;3617873;M001;9.9422757107263;01;01;1;1;1;99;0;0;1
5;52;3488493;M001;11.6665826674176;01;01;1;3;1;07;0;0;0
5;52;3372838;M001;9.7806127273617;01;01;1;1;1;11;0;0;0
5;52;4767545;M001;8.9446346107774;01;01;1;1;2;17;0;0;0
5;52;5741120;M001;9.4330407959803;01;01;1;3;1;09;0;0;0
5;52;5875666;M001;10.2320205538403;01;01;1;1;1;01;0;0;0
5;52;391673;M001;11.1006926433509;01;01;1;3;1;17;0;0;0
5;52;6371016;M001;8.2424776119585;01;01;1;2;1;10;0;0;0
5;52;7711651;M001;8.8329771887705;01;01;1;3;1;09;0;0;0
5;52;860501;M001;10.3432646333995;01;01;1;3;1;11;0;0;0
5;52;2190386;M001;15.2588610231492;01;01;1;4;2;17;0;0;0
5;52;2416618;M001;11.0276521047144;01;01;1;1;1;01;0;0;0
5;52;6839554;M001;11.5529442325929;01;01;1;3;1;13;0;0;0
5;52;1558166;M001;10.3286160792795;01;01;1;1;1;05;0;0;0
5;52;5934659;M001;9.0435268159546;01;01;1;3;1;17;0;0;0
5;52;5270088;M001;12.9113980537843;01;01;1;3;2;13;0;0;0
5;52;72209;M001;7.8321673639694;01;01;1;3;1;17;0;0;0
5;52;214497;M001;12.3813157400757;01;01;1;2;2;11;0;0;0
5;52;4261422;M001;5.1962059055159;02;01;1;1;1;16;0;0;0
5;52;383271;M001;7.4942871721927;01;01;1;1;1;08;0;0;0
5;52;1714230;M001;12.2907635799061;01;01;1;3;2;17;0;0;0
5;52;656061;M001;7.8873166358018;03;01;1;3;1;15;0;0;0
5;52;3634135;M001;10.4325314903665;08;01;2;2;2;15;0;0;0
5;52;6463417;M001;6.9901093859459;01;01;1;3;1;15;0;0;0
5;52;7412248;M001;5.1962059055159;01;01;1;2;1;13;0;0;0
5;52;4666197;M001;7.9847893529206;01;01;1;1;1;14;0;0;0
5;52;6690795;M001;6.9838426621622;01;01;1;4;1;17;0;0;0
5;52;6858677;M001;8.4637256608252;01;01;1;2;1;17;0;0;0
5;52;7770480;M001;7.3785718690067;01;01;1;4;1;16;0;0;0
5;52;6413175;M001;10.7377725475012;01;01;1;3;2;15;0;0;0
5;52;1267410;M001;11.2056097880876;01;01;1;3;1;15;0;0;0
5;52;7115525;M001;10.285287484828;01;01;1;2;2;17;0;0;0
5;52;4764088;M001;10.3090423909077;01;01;1;4;2;08;0;0;0
5;52;4237985;M001;11.6177164398292;01;01;1;1;1;17;0;0;0
5;52;5086939;M001;8.4516987830138;03;01;1;1;2;16;0;0;0
5;52;5086939;M002;8.4516987830138;03;01;1;3;2;12;0;0;0
5;52;3607659;M001;10.0913386989231;03;01;1;3;1;17;0;0;0
5;52;1554177;M001;10.1301940330649;02;01;1;3;1;17;0;0;0
5;52;3058217;M001;7.7351078150349;03;01;1;2;1;15;0;0;0
5;52;6267350;M001;7.8772672527231;03;01;1;1;2;04;0;0;0
5;52;129921;M001;6.4252005310472;01;01;1;3;1;16;0;0;0
5;52;456978;M001;8.8308922952664;01;01;1;2;2;17;0;0;0
5;52;1308942;M001;8.3734359810439;01;01;1;2;2;15;0;0;0
5;52;4640013;M001;11.2056097880876;01;01;1;2;1;10;0;0;0
5;52;3920824;M001;11.2056097880876;01;01;1;1;1;16;0;0;0
5;52;5675799;M001;9.8103217112545;03;01;1;3;2;17;0;0;0
5;52;3119745;M001;14.5040003390144;01;01;1;2;1;11;0;0;0
5;52;5656171;M001;9.6122473393863;01;01;1;2;1;15;0;0;0
5;52;5757650;M001;8.1923513927703;01;01;1;2;1;16;0;0;0
5;52;354577;M001;16.0693678856627;01;01;1;1;1;16;0;0;0
5;52;7555023;M001;2.0878640283991;01;01;1;3;1;15;0;0;0
5;52;1794024;M001;2.2116160576956;01;01;1;2;1;06;0;0;0
5;52;7488182;M001;2.0268400296117;01;01;1;2;2;17;0;0;0
5;52;1990176;M001;1.7188007600388;01;01;1;3;1;17;0;0;0
5;52;3673620;M001;2.0910976651079;01;01;1;4;2;17;0;0;0
5;52;3134903;M001;2.0286188926777;01;01;1;3;2;17;0;0;0
5;52;2160174;M001;1.9800586647846;01;01;1;1;1;13;0;0;0
5;52;132015;M001;2.1329275942723;01;01;1;3;1;13;0;0;0
5;52;4439190;M001;1.1044558991291;01;01;1;3;2;17;0;0;0
5;52;5301491;M001;2.4864722604699;01;01;1;3;1;17;0;0;0
5;52;5213581;M001;1.9294088339304;01;01;1;2;2;14;0;0;0
5;52;797724;M001;2.3072633934458;01;01;1;3;1;17;0;0;0
5;52;3847926;M001;1.8984313589567;01;01;1;4;2;15;0;0;0
5;52;4231630;M001;2.1957256607868;01;01;1;3;2;17;0;0;0
5;52;1074198;M001;1.6779499792004;01;01;1;3;2;16;0;0;0
5;52;4640720;M001;1.7188007600388;01;01;1;1;1;17;0;0;0
5;52;875906;M001;2.6642929347786;01;01;1;1;1;15;0;0;0
5;52;3004303;M001;2.2026217131841;01;01;1;2;1;14;0;0;0
5;52;1254788;M001;1.7435867707579;08;01;2;4;1;11;0;0;0
5;52;6874814;M001;2.4234066695062;08;01;2;4;1;07;0;0;0
5;52;5976608;M001;1.4211188717044;08;01;2;2;2;12;0;0;0
5;52;5371140;M001;1.7315431420535;08;01;2;3;1;10;0;0;0
5;52;6523690;M001;2.4223002835399;08;01;2;2;1;16;0;0;0
5;52;15976;M001;1.9357745608541;01;01;1;1;2;17;0;0;0
5;52;7771612;M001;3.4294648732094;01;01;1;3;1;17;0;0;0
5;52;7011930;M001;2.9676973336538;01;01;1;3;2;12;0;0;0
5;52;4212324;M001;3.4851069339326;01;01;1;2;2;13;0;0;0
5;52;4476606;M001;3.7126855241114;01;01;1;4;1;01;0;0;0
5;52;7570564;M001;4.3510870287989;01;01;1;4;2;17;0;0;0
5;52;2356098;M001;3.3421124020205;01;01;1;3;2;09;0;0;0
5;52;4015947;M001;2.6545234293056;01;01;1;4;2;15;0;0;0
5;52;7658952;M001;3.3041686863771;01;01;1;2;1;06;0;0;0
5;52;6897523;M001;2.6065467090775;01;01;1;3;2;13;0;0;0
5;52;6185595;M001;3.0030408441839;01;01;1;3;1;01;0;0;0
5;52;3348912;M001;3.1624209124382;08;01;2;3;2;12;0;0;0
5;52;3522636;M001;3.8688939057424;08;01;2;4;2;17;0;0;0
5;52;7309029;M001;3.795147228316;08;01;2;3;2;15;0;0;0
5;52;4619416;M001;3.4332458772949;01;01;1;2;1;14;0;0;0
5;52;5939649;M001;4.8052829336278;01;01;1;1;1;17;0;0;0
5;52;1687298;M001;3.1594219127524;01;01;1;4;1;10;0;0;0
5;52;6644537;M001;5.480954724599;01;01;1;2;2;06;0;0;0
5;52;7126477;M001;3.3192762800629;01;01;1;3;1;05;0;0;0
5;52;2673095;M001;3.9030723426169;01;01;1;2;1;14;0;0;0
5;52;851580;M001;3.3936474826016;01;01;1;3;2;12;0;0;0
5;52;944916;M001;2.4009902364986;01;01;1;3;1;16;0;0;0
5;52;944916;M002;2.4009902364986;01;01;1;3;2;16;0;0;0
5;52;3179448;M001;4.5198132037431;01;01;1;1;1;11;0;0;0
5;52;7673853;M001;2.796450079627;01;01;1;1;2;17;0;0;0
5;52;5147728;M001;2.4159537680318;01;01;1;2;2;17;0;0;0
5;52;7779266;M001;2.815589425197;01;01;1;4;2;15;0;0;0
5;52;6975489;M001;2.4460274397577;01;01;1;2;1;17;0;0;0
5;52;2801826;M001;3.9086554921604;01;01;1;3;2;13;0;0;0
5;52;4594876;M001;2.7963659039946;01;01;1;3;2;17;0;0;0
5;52;116256;M001;3.0787879711546;01;01;1;3;2;14;0;0;0
5;52;1985925;M001;2.8718092583556;01;01;1;3;1;17;0;0;0
5;52;4208582;M001;2.5149577636174;01;01;1;3;2;09;0;0;0
5;52;6403983;M001;2.9332101453813;01;01;1;3;1;09;0;0;0
5;52;1123542;M001;2.813727018463;01;01;1;2;1;17;0;0;0
5;52;1879824;M001;4.563154202152;01;01;1;1;1;14;0;0;0
5;52;4168989;M001;2.5091286718324;01;01;1;2;2;13;0;0;0
5;52;321753;M001;3.1072781657408;01;01;1;3;2;16;0;0;0
5;52;5671948;M001;2.7293173083157;01;01;1;3;1;05;0;0;0
5;52;5419670;M001;2.5678934071582;01;01;1;2;1;17;0;0;0
5;52;6147292;M001;3.1531392908347;01;01;1;1;1;07;0;0;0
5;52;716423;M001;3.1666157431657;01;01;1;3;1;12;0;0;0
5;52;716423;M002;3.1666157431657;01;01;1;3;1;08;0;0;0
5;52;4094829;M001;3.4421910482255;01;01;1;4;2;10;0;0;0
5;52;1102221;M001;3.1231108746408;01;01;1;3;1;17;0;0;0
5;52;1262375;M001;2.9745870701469;01;01;1;3;2;13;0;0;0
5;52;7063773;M001;2.2526113359639;01;01;1;3;2;10;0;0;0
5;52;7542382;M001;3.4545795819308;01;01;1;2;1;12;0;0;0
5;52;6621675;M001;2.278002375871;08;01;2;2;1;15;0;0;0
5;52;4404561;M001;3.4009473639277;08;01;2;2;1;13;0;0;0
5;52;1760674;M001;3.0089692104402;08;01;2;3;1;10;0;0;0
5;52;6149444;M001;2.6243988655249;08;01;2;1;2;17;0;0;0
5;52;2895193;M001;3.1656487284333;05;01;2;3;1;17;0;0;0
5;52;5536638;M001;3.6755665122582;05;01;2;4;1;17;0;0;0
5;52;413808;M001;2.3720479262118;01;01;1;3;1;08;0;0;0
5;52;4718816;M001;2.5810509911642;01;01;1;1;1;17;0;0;0
5;52;2474329;M001;3.0065652668331;01;01;1;3;2;01;0;0;0
5;52;803457;M001;2.5290646202285;01;01;1;4;2;16;0;0;0
5;52;5597231;M001;2.8731267676319;01;01;1;3;1;16;0;0;0
5;52;6370150;M001;3.9404038956943;01;01;1;4;1;16;0;0;0
5;52;4877838;M001;2.7881870490456;01;01;1;2;1;10;0;0;0
5;52;6264474;M001;3.1299659946783;01;01;1;1;1;13;0;0;0
5;52;3017469;M001;2.1029005396735;01;01;1;3;1;13;0;0;0
5;52;7450499;M001;2.4996588190839;01;01;1;3;1;14;0;0;0
5;52;472926;M001;1.8000244610286;01;01;1;1;2;17;0;0;0
5;52;4707114;M001;2.6568330664327;01;01;1;2;1;14;0;0;0
5;52;4707114;M002;2.6568330664327;01;01;1;4;1;13;0;0;0
5;52;7611221;M001;2.4302574908232;01;01;1;4;1;10;0;0;0
5;52;476915;M001;4.2484013145481;01;01;1;4;2;11;0;0;0
5;52;3867416;M001;4.1670322169139;01;01;1;3;1;06;0;0;0
5;52;2688057;M001;3.2410176657727;01;01;1;4;2;10;0;0;0
5;52;1468078;M001;6.2506928156319;01;01;1;3;2;14;0;0;0
5;52;834579;M001;5.4395248231742;01;01;1;2;1;16;0;0;0
5;52;3722594;M001;7.0124622996285;01;01;1;3;2;17;0;0;0
5;52;4772618;M001;8.9400660945092;08;01;2;4;2;13;0;0;0
5;52;5210879;M001;5.3075290757968;08;01;2;3;1;11;0;0;0
5;52;4012861;M001;4.4425211777035;01;01;1;1;1;09;0;0;0
5;52;2283587;M001;4.8822571159281;01;01;1;3;1;15;0;0;0
5;52;6064232;M001;3.8044364652069;01;01;1;3;1;16;0;0;0
5;52;5155681;M001;4.7235803325315;01;01;1;2;1;09;0;0;0
5;52;1055920;M001;2.7703711479225;01;01;1;2;2;11;0;0;0
5;52;1424703;M001;5.5403636114653;01;01;1;3;2;02;0;0;0
5;52;4906907;M001;3.9609501690496;01;01;1;1;1;04;0;0;0
5;52;4884070;M001;3.7386983648682;01;01;1;3;2;13;0;0;0
5;52;3358590;M001;3.5940838811141;01;01;1;3;1;14;0;0;0
5;52;7436323;M001;3.5687815391241;01;01;1;1;2;16;0;0;0
5;52;6275661;M001;7.2471468726073;01;01;1;1;1;17;0;0;0
5;52;1443466;M001;4.156791678448;01;01;1;3;1;01;0;0;0
5;52;5485643;M001;4.2470684896753;01;01;1;3;1;08;0;0;0
5;52;1341945;M001;3.0756627793489;01;01;1;3;2;13;0;0;0
5;52;1369014;M001;5.9804220566489;01;01;1;3;1;08;0;0;0
5;52;5265603;M001;3.1536660174636;01;01;1;1;2;14;0;0;0
5;52;6287988;M001;3.2376478111234;01;01;1;1;1;07;0;0;0
5;52;5757715;M001;6.9037392360596;01;01;1;2;1;15;0;0;0
5;52;4974716;M001;3.3875150629536;08;01;2;2;1;17;0;0;0
5;52;3623680;M001;6.5402228682354;08;01;2;3;1;16;0;0;0
5;52;1056260;M001;3.6188847943021;01;01;1;3;1;17;0;0;0
5;52;4047574;M001;4.9306653898194;01;01;1;4;1;17;0;0;0
5;52;4844951;M001;3.1544347680957;01;01;1;1;2;15;0;0;0
5;52;5530277;M001;2.6982185152779;01;01;1;1;2;17;0;0;0
5;52;3026230;M001;3.1447201341294;01;01;1;1;2;11;0;0;0
5;52;2808027;M001;2.8270608382841;01;01;1;2;1;10;0;0;0
5;52;353327;M001;3.5594036629186;01;01;1;4;1;17;0;0;0
5;52;2847214;M001;4.8341410450605;01;01;1;2;1;13;0;0;0
5;52;20817;M001;2.9971071562498;01;01;1;4;2;11;0;0;0
5;52;5385198;M001;4.8785392180516;01;01;1;4;1;10;0;0;0
5;52;186236;M001;1.8682168922055;01;01;1;1;1;14;0;0;0
5;52;4878377;M001;2.4771569820881;01;01;1;4;1;14;0;0;0
5;52;3206871;M001;2.4634260275885;01;01;1;3;1;14;0;0;0
5;52;2004452;M001;2.0355013809182;01;01;1;3;1;10;0;0;0
5;52;5976621;M001;2.1550700607591;01;01;1;3;1;11;0;0;0
5;52;236459;M001;2.6769546011775;01;01;1;3;1;11;0;0;0
5;52;6201964;M001;3.8034076151945;01;01;1;4;2;17;0;0;0
5;52;4998442;M001;1.8682168922055;01;01;1;2;1;15;0;0;0
5;52;3704875;M001;4.0699499874919;01;01;1;2;2;08;0;0;0
5;52;5164081;M001;1.8682168922055;01;01;1;2;1;14;0;0;0
5;52;6589242;M001;3.4096339732978;01;01;1;4;1;17;0;0;0
5;52;3947372;M001;2.1205886649521;01;01;1;4;2;17;0;0;0
5;52;7265515;M001;2.9497205721023;01;01;1;3;1;17;0;0;0
5;52;6535776;M001;3.5743081497842;01;01;1;2;2;17;0;0;0
5;52;2754480;M001;4.066957094821;01;01;1;3;2;16;0;0;0
5;52;5063402;M001;1.9850511698177;01;01;1;1;1;17;0;0;0
5;52;4591035;M001;4.0967244652201;08;01;2;3;2;14;0;0;0
5;52;2416586;M001;4.2157033860634;08;01;2;2;1;16;0;0;0
5;52;5858346;M001;2.4872107001604;01;01;1;1;1;16;0;0;0
5;52;3955795;M001;3.0298308882995;01;01;1;4;2;08;0;0;0
5;52;3731377;M001;2.625281828989;01;01;1;2;1;14;0;0;0
5;52;1754308;M001;2.4109873543243;01;01;1;3;1;13;0;0;0
5;52;901976;M001;3.750519683519;01;01;1;1;1;06;0;0;0
5;52;6607199;M001;3.7639723758528;01;01;1;2;1;14;0;0;0
5;52;3968899;M001;3.7639723758528;01;01;1;2;1;13;0;0;0
5;52;3810629;M001;2.251143676096;01;01;1;3;2;17;0;0;0
5;52;3962962;M001;3.9751336250189;01;01;1;4;1;16;0;0;0
5;52;5890727;M001;2.7208324233435;01;01;1;3;1;17;0;0;0
5;52;612672;M001;3.6237507753926;01;01;1;4;1;14;0;0;0
5;52;6769263;M001;4.543331894919;01;01;1;3;2;14;0;0;0
5;52;3818267;M001;3.8943409426201;01;01;1;4;2;17;0;0;0
5;52;5716612;M001;1.9782808175776;01;01;1;1;1;10;0;0;0
5;52;2598363;M001;1.6022457352741;01;01;1;2;2;16;0;0;0
5;52;1546134;M001;1.7659016223175;01;01;1;2;1;14;0;0;0
5;52;6186183;M001;3.2892177503569;01;01;1;3;2;14;0;0;0
5;52;1633416;M001;2.7764831863205;01;01;1;1;1;14;0;0;0
5;52;3144726;M001;4.1803261465285;01;01;1;4;2;17;0;0;0
5;52;5097662;M001;2.0907898627238;01;01;1;1;1;09;0;0;0
5;52;1100434;M001;2.2475429664466;01;01;1;4;2;17;0;0;0
5;52;636042;M001;3.3119835013323;01;01;1;2;2;14;0;0;0
5;52;1612513;M001;3.0368610264465;01;01;1;1;1;17;0;0;0
5;52;3787417;M001;2.9724562542205;01;01;1;1;1;12;0;0;0
5;52;689569;M001;2.5445757642547;08;01;2;4;1;17;0;0;0
5;52;2904645;M001;2.5646694900946;08;01;2;3;1;16;0;0;0
5;52;869411;M001;2.5255477725652;08;01;2;2;2;17;0;0;0
5;52;7079417;M001;4.7311568935965;08;01;2;4;2;17;0;0;0
5;52;1097892;M001;2.5463040024908;05;01;2;1;2;17;0;0;0
5;52;6102865;M001;2.2603187985824;05;01;2;2;1;13;0;0;0
5;52;1311474;M001;3.2983928728433;08;01;2;2;2;13;0;0;0
5;52;5427309;M001;9.7927771590505;01;01;1;4;1;07;0;0;0
5;52;6318579;M001;16.0808939941992;01;01;1;4;2;17;0;0;0
5;52;3179498;M001;8.7551234148327;01;01;1;3;2;12;0;0;0
5;52;5399668;M001;10.8633379719889;01;01;1;2;1;12;0;0;0
5;52;6774828;M001;8.7288027062667;01;01;1;4;2;17;0;0;0
5;52;97840;M001;10.5082211049048;01;01;1;2;2;12;0;0;0
5;52;2842325;M001;12.6698713026292;01;01;1;4;1;16;0;0;0
5;52;557514;M001;10.4556792196313;01;01;1;3;1;12;0;0;0
5;52;5216359;M001;11.2914212890472;01;01;1;2;2;17;0;0;0
5;52;2303648;M001;8.7852015197642;01;01;1;1;2;17;0;0;0
5;52;4039978;M001;9.2291017448144;01;01;1;1;2;17;0;0;0
5;52;548440;M001;10.4803172326204;01;01;1;3;2;10;0;0;0
5;52;7080579;M001;11.5721371756666;01;01;1;2;1;15;0;0;0
5;52;7201529;M001;7.968641258909;01;01;1;3;2;04;0;0;0
5;52;4442519;M001;11.9835005369144;01;01;1;2;1;07;0;0;0
5;52;1453612;M001;7.968641258909;01;01;1;3;1;15;0;0;0
5;52;3162534;M001;6.0532462530464;01;01;1;3;1;12;0;0;0
5;52;7434715;M001;8.7376285145742;01;01;1;3;1;12;0;0;0
5;52;7434715;M002;8.7376285145742;01;01;1;3;1;06;0;0;0
5;52;7434715;M003;8.7376285145742;01;01;1;3;1;06;0;0;0
5;52;6060891;M001;5.8361458080009;01;01;1;1;2;17;0;0;0
5;52;2368696;M001;10.1102886699337;01;01;1;4;2;15;0;0;0
5;52;1969782;M001;12.1454342095759;01;01;1;2;2;16;0;0;0
5;52;4837042;M001;12.1853763310024;01;01;1;2;2;17;0;0;0
5;52;3899576;M001;10.5082211049048;01;01;1;3;1;17;0;0;0
5;52;6411714;M001;15.3105928314281;01;01;1;3;1;12;0;0;0
5;52;4924910;M001;12.1106073192349;01;01;1;4;2;16;0;0;0
5;52;4452871;M001;14.6725583244377;01;01;1;2;1;17;0;0;0
5;52;5716707;M001;5.7585577538583;01;01;1;1;1;17;0;0;0
5;52;4895390;M001;10.9963124479544;01;01;1;3;2;11;0;0;0
5;52;849042;M001;9.7687852329494;01;01;1;2;1;14;0;0;0
5;52;5508093;M001;12.1853763310024;01;01;1;1;1;14;0;0;0
5;52;720113;M001;10.0055290709927;01;01;1;2;1;14;0;0;0
5;52;6906395;M001;7.4395626373338;01;01;1;1;1;17;0;0;0
5;52;5696014;M001;10.8781593369629;01;01;1;3;1;17;0;0;0
5;52;5742494;M001;9.6906885207675;01;01;1;2;1;17;0;0;0
5;52;7544323;M001;10.4402087280512;01;01;1;3;2;12;0;0;0
5;52;5499547;M001;10.3572271152446;01;01;1;3;2;17;0;0;0
5;52;937478;M001;14.131667284165;01;01;1;3;2;12;0;0;0
5;52;2751079;M001;12.7451909332709;01;01;1;3;2;14;0;0;0
5;52;4214732;M001;11.0202527863004;01;01;1;3;1;11;0;0;0
5;52;5765061;M001;10.1313702478078;01;01;1;3;1;06;0;0;0
5;52;2054933;M001;12.3342167380285;01;01;1;3;1;16;0;0;0
5;52;4898828;M001;11.1100392961225;01;01;1;2;2;17;0;0;0
5;52;5093544;M001;7.1160491104685;01;01;1;1;2;13;0;0;0
5;52;4507145;M001;13.2323034229194;01;01;1;1;1;04;0;0;0
