F0010;F0020;F0100;F0101;F0110;F0120;F0130;F0140;F0150;F0160;F0170;F0180;F0190;F0200;F0210;F0220;F0230;F0240;F0250;F0260;F0270;MF0190;MF0200
5;52;4706028;F001;8.4008499689141;01;01;1;01;2;1;06;3;4;01;;0;1;1;1400;1;0;0
5;52;4472789;F001;12.076763789673;01;01;1;01;2;1;06;1;4;01;;0;1;1;750;2;0;0
5;52;5820749;F001;8.9465813369481;01;01;1;01;2;1;06;3;2;01;;0;1;1;2000;1;0;0
5;52;4197083;F001;11.5312532136096;01;01;1;01;2;2;11;3;4;05;;0;0;2;950;;0;0
5;52;6915555;F001;10.9950503621743;01;01;1;01;3;1;09;1;2;03;;0;2;1;808;1;0;0
5;52;2414209;F001;9.953407956955;01;01;1;01;3;1;09;3;1;03;;1;2;1;808;1;0;0
5;52;2665670;F001;12.6541708774175;01;01;1;01;3;2;10;3;4;03;;0;1;2;1200;1;0;0
5;52;6453673;F001;8.4008499689141;01;01;1;01;2;2;05;2;4;01;;0;1;1;1500;3;0;0
5;52;1951487;F001;9.6149485868957;01;01;1;01;3;2;10;3;1;05;;0;1;2;1033.33;;0;0
5;52;1718232;F001;10.6988075687627;01;01;1;01;5;1;04;1;4;10;;0;2;3;420;;0;0
5;52;6731900;F001;11.9659391542867;01;01;1;01;4;2;04;2;1;10;;0;2;2;325;;0;0
5;52;4666418;F001;4.8212376417788;01;01;1;01;5;2;13;1;2;06;;1;3;2;242.4;;0;0
5;52;5346154;F001;12.5424181289803;01;01;1;01;5;2;09;1;3;03;;2;4;1;1004.8;1;0;0
5;52;4584059;F001;10.6813821988981;01;01;1;01;5;2;08;3;2;03;;2;2;3;779.2;1;0;0
5;52;7038260;F001;11.9269025019347;01;01;1;01;3;1;05;4;4;03;;1;1;2;3466.67;1;0;0
5;52;3799649;F002;8.8216105745316;01;01;1;03;2;;;;;;1;;1;1;606;;9;9
5;52;264419;F001;9.7057263379623;01;01;1;01;3;2;07;2;4;03;;1;2;1;983.33;1;0;0
5;52;5465123;F001;8.8627254567671;01;01;1;01;3;2;07;3;4;05;;2;0;3;412;;0;0
5;52;3586834;F001;7.9200947680198;01;01;1;01;5;1;10;1;4;03;;2;2;3;564;1;0;0
5;52;1810787;F001;7.2152305654809;01;01;1;01;3;1;06;3;4;03;;1;1;2;1004;1;0;0
5;52;4484064;F001;11.1943535351337;01;01;1;01;3;2;10;1;1;03;;1;2;1;566.67;3;0;0
5;52;5000164;F001;8.9653415541466;01;01;1;01;2;1;08;3;1;01;;0;1;1;3000;1;0;0
5;52;2269841;F001;7.1761354914238;01;01;1;02;4;2;12;2;4;06;;0;1;3;1178;;0;0
5;52;2269841;F002;7.1761354914238;01;01;1;03;5;;;;;;3;;4;1;242.4;;9;9
5;52;1857348;F001;10.8296062831843;01;01;1;01;3;2;07;2;1;02;;0;1;2;670.67;1;0;0
5;52;2399727;F001;11.5067338831815;01;01;1;01;4;2;09;3;4;03;;1;2;2;603;1;0;0
5;52;6946180;F001;7.9520356965773;01;01;1;01;3;1;06;2;2;03;;1;2;1;1330.67;1;0;0
5;52;4147243;F001;9.1758271690777;01;01;1;01;2;1;07;3;1;01;;0;1;1;5106;1;0;0
5;52;2538756;F001;10.1438278123293;01;01;1;01;2;1;07;3;4;01;;0;1;1;1250;2;0;0
5;52;2847762;F001;6.7716373194105;01;01;1;01;2;2;10;2;4;10;;0;0;2;806;;0;0
5;52;1458657;F001;9.6669732489021;01;01;1;01;2;2;06;3;1;01;;0;1;1;2500;3;0;0
5;52;7524816;F001;7.9839554253729;01;01;1;01;3;2;13;1;4;06;;0;1;2;1070.67;;0;0
5;52;859954;F001;10.9849318627595;01;01;1;01;2;1;12;2;2;01;;0;1;1;3106;1;0;0
5;52;5769470;F001;11.2499346765476;01;01;1;01;3;1;06;3;1;03;;1;1;2;1600;1;0;0
5;52;2167451;F001;11.7243523530973;01;01;1;01;3;1;08;3;1;03;;1;1;2;1333.33;1;0;0
5;52;3799649;F001;8.8216105745316;01;01;1;02;2;2;10;3;4;05;;0;1;1;2250;;0;0
5;52;4790372;F001;11.7032222521948;01;01;1;01;3;1;09;3;4;03;;0;2;1;633.33;2;0;0
5;52;2165323;F001;7.7005471493715;01;01;1;01;5;1;08;1;4;04;;0;2;3;904.8;1;0;0
5;52;3342979;F001;9.1175710520118;01;01;1;01;3;2;06;3;4;03;;1;1;2;800;1;0;0
5;52;6647679;F001;14.5176695065378;01;01;1;01;8;1;06;3;4;03;;5;5;3;275;2;0;0
5;52;484172;F001;9.199404290211;01;01;1;01;4;2;08;1;4;03;;2;2;2;600;1;0;0
5;52;2096150;F001;2.0710462287105;01;01;1;01;2;2;16;1;1;05;;1;1;1;613.5;;0;0
5;52;1491749;F001;6.526558295133;01;01;1;01;2;1;16;1;2;01;;0;1;1;1212;1;0;0
5;52;4468492;F001;16.2991115102177;01;01;1;01;4;1;10;3;2;03;;0;2;2;1513.75;1;0;0
5;52;5291404;F001;8.1184475270198;01;01;1;01;2;1;08;4;4;01;;0;1;1;1500;2;0;0
5;52;986716;F001;11.8521725347223;01;01;1;01;3;1;07;3;1;03;;1;1;2;633.33;1;0;0
5;52;920032;F001;8.7790847536055;01;01;1;01;2;2;11;4;4;05;;0;0;2;2150;;0;0
5;52;2013764;F001;12.3454545814164;01;01;1;01;4;1;10;4;4;03;;1;2;2;500;1;0;0
5;52;7751838;F001;8.3838550758159;01;01;1;01;5;1;10;1;1;04;;0;1;4;2220;1;0;0
5;52;4444211;F001;10.2181666150845;01;01;1;01;4;1;06;2;2;03;;2;3;1;800;1;0;0
5;52;4544560;F001;9.6989223437577;01;01;1;01;3;2;11;3;4;03;;0;2;1;400;4;0;0
5;52;4215550;F001;7.8562804460347;01;01;1;01;5;1;10;1;4;03;;1;3;2;1000;2;0;0
5;52;2543603;F001;9.8291014941374;01;01;1;01;2;2;09;3;1;05;;0;0;2;240;;0;0
5;52;6748397;F001;9.0883138803684;01;01;1;01;3;2;10;3;1;03;;0;1;2;2166.67;1;0;0
5;52;6686925;F001;7.646270112079;01;01;1;01;3;1;08;4;4;03;;1;2;1;4333.33;1;0;0
5;52;4199338;F001;10.2711053586126;01;01;1;01;3;2;10;1;1;06;;0;1;2;533.33;;0;0
5;52;6435328;F001;9.357166890051;01;01;1;01;3;1;11;1;4;03;;0;1;2;666.67;3;0;0
5;52;150171;F001;9.2901014987237;01;01;1;01;6;1;06;2;2;04;;2;4;2;850;1;0;0
5;52;5596877;F001;6.9850912599407;01;01;1;01;3;2;10;1;4;03;;1;1;2;500;1;0;0
5;52;3018906;F001;9.1860797018678;01;01;1;01;2;1;14;2;2;01;;0;1;1;1602.5;1;0;0
5;52;257448;F001;10.9883997791563;01;01;1;01;3;2;10;4;1;03;;1;2;1;3333.33;1;0;0
5;52;7314005;F001;10.5892144417452;01;01;1;01;3;1;12;1;2;02;;0;1;2;3166.67;1;0;0
5;52;1809454;F001;7.0473424133437;01;01;1;01;4;2;07;2;4;03;;2;3;1;1375;1;0;0
5;52;276350;F001;7.5157435748194;01;01;1;01;4;1;11;1;2;03;;1;3;1;850;1;0;0
5;52;1117894;F001;9.6229357700791;01;01;1;01;2;2;07;2;4;01;;0;1;1;2250;1;0;0
5;52;7709502;F001;5.766102437725;01;01;1;01;3;2;10;1;4;03;;1;1;2;600;1;0;0
5;52;7116854;F001;6.8740828381802;01;01;1;01;5;1;10;2;1;03;;2;1;4;240;2;0;0
5;52;2604977;F001;11.4820388641117;01;01;1;01;2;2;09;1;4;05;;0;1;1;750;;0;0
5;52;1899215;F001;14.4590036557842;01;01;1;01;4;1;10;1;4;03;;1;2;2;1090;1;0;0
5;52;2795403;F001;9.4500749911893;01;01;1;01;2;1;09;1;2;07;;0;1;1;1630;;0;0
5;52;800875;F001;11.2611569572654;01;01;1;01;4;1;09;1;1;03;;1;2;2;1750;1;0;0
5;52;349933;F001;10.1102334288178;01;01;1;01;4;1;10;1;4;03;;1;2;2;475;2;0;0
5;52;158179;F001;15.5200484932311;01;01;1;01;4;2;05;3;4;02;;0;2;2;1550;1;0;0
5;52;3245967;F001;4.8228639081682;01;01;1;02;3;1;11;2;1;03;;0;1;2;1837.33;1;0;0
5;52;3245967;F002;4.8228639081682;01;01;1;03;2;;;;;;4;;2;0;1250;;9;9
5;52;66697;F001;12.9074505474654;01;01;1;01;2;1;12;1;1;01;;0;1;1;1260;1;0;0
5;52;4327518;F001;11.0432263220018;01;01;1;01;2;1;11;1;4;07;;0;2;0;1530;;0;0
5;52;6454754;F001;9.7111857582303;01;01;1;01;2;1;13;1;2;07;;0;2;0;1050;;0;0
5;52;7101629;F001;16.2152550779653;01;01;1;01;4;1;09;1;4;04;;1;2;2;825;2;0;0
5;52;5536076;F001;8.567323295816;01;01;1;01;7;2;14;3;2;06;;1;4;3;631.43;;0;0
5;52;5466921;F001;7.4496808748771;01;01;1;01;2;2;17;1;4;05;;1;1;1;0;;0;0
5;52;317658;F001;8.6351791234158;01;01;1;01;4;2;07;1;2;03;;0;1;3;1100;1;0;0
5;52;78319;F001;11.466943217681;01;01;1;01;2;1;10;4;3;01;;0;2;0;3500;3;0;0
5;52;4939681;F001;8.1240411052395;01;01;1;01;2;2;14;1;2;05;;0;1;1;3350;;0;0
5;52;2050035;F001;9.5540741032675;01;01;1;01;4;1;11;3;1;03;;2;2;2;2500;1;0;0
5;52;836328;F001;7.3992028513245;01;01;1;01;5;1;09;4;4;03;;2;2;3;600;2;0;0
5;52;7726384;F001;12.0138895643016;01;01;1;01;2;1;11;2;4;01;;0;1;1;1000;2;0;0
5;52;6027422;F001;10.6205920841722;01;01;1;01;6;1;08;2;4;03;;1;2;4;618.67;1;0;0
5;52;1600631;F001;12.5216951282391;01;01;1;02;3;1;12;1;4;03;;0;1;2;1600;2;0;0
5;52;1600631;F002;12.5216951282391;01;01;1;03;2;;;;;;3;;0;2;500;;9;9
5;52;2257395;F001;9.4157493423622;01;01;1;01;3;1;09;4;1;03;;1;1;2;1866.67;1;0;0
5;52;6279631;F001;6.1164220942377;01;01;1;01;2;2;15;1;1;05;;0;1;1;1006;;0;0
5;52;431624;F001;4.3030250360565;01;01;1;01;2;2;13;3;1;05;;0;1;1;300;;0;0
5;52;3986960;F001;8.2959312298169;01;01;1;01;5;2;06;3;2;10;;0;1;4;969.6;;0;0
5;52;3625131;F001;13.2849852931304;01;01;1;01;2;2;08;4;4;05;;1;1;1;1500;;0;0
5;52;690370;F001;8.8018841312396;01;01;1;01;2;2;06;4;1;01;;0;1;1;2500;1;0;0
5;52;7530706;F001;8.4008499689141;01;01;1;01;2;2;05;3;4;01;;0;1;1;2150;1;0;0
5;52;3809613;F001;10.6220137690316;01;01;1;01;4;1;08;2;4;03;;1;3;1;803;1;0;0
5;52;2830445;F001;13.0914108752409;01;01;1;01;3;1;05;3;2;03;;1;1;2;933.33;2;0;0
5;52;7416971;F001;9.953407956955;01;01;1;01;3;1;09;4;1;03;;1;2;1;2000;1;0;0
5;52;1684826;F001;7.7528891800737;01;01;1;01;3;1;06;3;4;03;;1;2;1;1904;1;0;0
5;52;4578054;F001;12.9049839386934;01;01;1;01;2;2;09;3;4;05;;0;1;1;1750;;0;0
5;52;4259731;F001;11.633695904771;01;01;1;01;4;2;09;3;1;03;;1;2;2;1178;1;0;0
5;52;4148719;F001;12.9314702153363;01;01;1;01;5;2;09;3;4;05;;2;0;5;542.4;;0;0
5;52;206402;F001;10.3870975952472;01;01;1;01;4;1;07;2;1;03;;2;3;1;1250;1;0;0
5;52;4749384;F001;11.0449196330886;01;01;1;01;2;1;05;3;1;01;;0;1;1;1250;2;0;0
5;52;7524845;F001;7.5695322881368;01;01;1;01;3;1;09;2;4;03;;1;2;1;533.33;1;0;0
5;52;5465487;F001;12.5102239646517;01;01;1;01;3;1;07;2;4;03;;1;2;1;500;2;0;0
5;52;562503;F001;11.3983324009415;01;01;1;01;2;2;12;2;1;01;;0;1;1;2406;1;0;0
5;52;3199943;F001;5.465144923527;01;01;1;01;5;1;08;3;4;03;;3;3;2;1120;1;0;0
5;52;3774963;F001;10.5385056849016;01;01;1;01;2;2;07;4;2;05;;1;1;1;1000;;0;0
5;52;3133659;F001;7.4063043285433;01;01;1;01;3;2;05;3;4;03;;1;2;1;500;3;0;0
5;52;4230065;F001;10.3936902384492;01;01;1;02;2;1;09;1;4;01;;0;1;1;1905.5;1;0;0
5;52;4230065;F002;10.3936902384492;01;01;1;03;2;;;;;;3;;1;1;0;;9;9
5;52;3068915;F001;7.2152305654809;01;01;1;01;3;1;06;3;2;03;;1;1;2;500;2;0;0
5;52;2677955;F001;14.9568580909414;01;01;1;01;4;2;09;3;1;03;;1;1;3;606;1;0;0
5;52;3711550;F001;15.7175150302283;01;01;1;01;2;2;12;2;4;05;;0;1;1;1056;;0;0
5;52;6667155;F001;8.3004266809428;01;01;1;01;2;1;05;3;1;01;;0;2;0;1606;1;0;0
5;52;5901774;F001;8.9465813369481;01;01;1;01;2;2;06;3;4;01;;0;1;1;2500;1;0;0
5;52;221937;F001;8.4008499689141;01;01;1;01;2;2;05;3;1;10;;0;1;1;0;;0;0
5;52;6794768;F001;5.0955046389114;01;01;1;01;2;1;11;1;4;01;;0;1;1;1000;2;0;0
5;52;5608609;F001;14.3406577483025;01;01;1;02;2;2;12;1;4;05;;0;0;2;1056;;0;0
5;52;5608609;F002;14.3406577483025;01;01;1;03;2;;;;;;1;;1;1;500;;9;9
5;52;5649483;F001;15.9527198974126;01;01;1;01;3;1;09;1;4;08;;0;2;1;1741.33;;0;0
5;52;2189331;F001;12.2830490417902;01;01;1;02;4;1;10;1;1;03;;2;2;2;775;1;0;0
5;52;2189331;F002;12.2830490417902;01;01;1;03;2;;;;;;1;;1;1;1656;;9;9
5;52;2326916;F001;11.0279766742348;01;01;1;01;2;1;07;1;4;01;;0;1;1;1506;1;0;0
5;52;1622661;F001;16.1561059633191;01;01;1;01;3;1;07;1;4;08;;0;1;2;1570.67;;0;0
5;52;7723488;F001;10.6070079656504;01;01;1;01;3;1;08;3;4;03;;1;2;1;1266.67;1;0;0
5;52;5574984;F001;8.9577122557619;01;01;1;01;2;1;12;1;1;07;;0;2;0;900;;0;0
5;52;3912171;F001;11.3487658640191;01;01;1;01;2;1;11;1;1;01;;0;1;1;200;3;0;0
5;52;5817541;F001;9.5304407158848;01;01;1;01;4;2;05;3;4;03;;2;2;2;957.5;1;0;0
5;52;3727186;F001;21.4521151810454;01;01;1;01;3;2;07;2;4;03;;1;1;2;808;1;0;0
5;52;1554895;F001;14.7777664838726;01;01;1;01;2;2;08;1;4;01;;0;1;1;1650;1;0;0
5;52;5095142;F001;9.7851298085538;01;01;1;01;3;2;06;3;4;05;;2;0;3;233.33;;0;0
5;52;6281184;F001;14.2112076331467;01;01;1;01;3;1;12;1;1;10;;0;1;2;866.67;;0;0
5;52;336781;F001;12.3451029812398;01;01;1;01;3;1;09;1;4;07;;1;3;0;933.33;;0;0
5;52;1196863;F001;12.9113977427615;01;01;1;01;5;2;06;4;4;10;;0;1;4;820;;0;0
5;52;3780966;F001;10.7924643798243;01;01;1;01;4;1;05;4;4;03;;2;4;0;2000;1;0;0
5;52;58197;F001;8.7775210198638;01;01;1;01;3;1;06;3;4;07;;2;3;0;933.33;;0;0
5;52;4231874;F001;8.9802768263188;01;01;1;01;4;1;11;1;1;03;;2;3;1;625;2;0;0
5;52;4939647;F001;12.9871692896628;01;01;1;01;3;2;07;4;1;03;;1;2;1;1004;1;0;0
5;52;3591408;F001;10.2997305195163;01;01;1;01;4;2;06;2;1;05;;3;1;3;450;;0;0
5;52;5979204;F001;13.559227444955;01;01;1;01;3;2;07;1;4;05;;0;1;2;0;;0;0
5;52;2820496;F001;10.6292087967661;01;01;1;01;2;1;07;1;2;10;;0;2;0;1800;;0;0
5;52;545723;F001;6.10282045746;01;01;1;01;2;2;12;1;4;01;;0;1;1;600;3;0;0
5;52;277155;F001;7.4232927005622;01;01;1;01;3;2;05;3;1;03;;1;1;2;733.33;1;0;0
5;52;784814;F001;8.792805835437;01;01;1;01;4;1;07;3;4;07;;2;4;0;525;;0;0
5;52;2519491;F001;12.1899224449461;01;01;1;01;4;2;10;3;1;03;;1;3;1;650;1;0;0
5;52;7777462;F001;11.2116651153181;01;01;1;01;4;1;12;1;4;03;;2;3;1;1200;3;0;0
5;52;3147791;F001;9.8617143465162;01;01;1;02;3;1;07;3;4;08;;0;3;0;2283.33;;0;0
5;52;3147791;F002;9.8617143465162;01;01;1;03;3;;;;;;3;;1;2;830.67;;9;9
5;52;6522744;F001;9.8174712911941;01;01;1;02;5;2;07;2;4;03;;2;3;2;322.4;1;0;0
5;52;6522744;F002;9.8174712911941;01;01;1;03;4;;;;;;2;;2;2;403;;9;9
5;52;1765123;F001;8.6197506637554;01;01;1;01;2;2;13;1;2;01;;0;1;1;1606.5;1;0;0
5;52;6390879;F001;12.6060135615909;01;01;1;01;5;2;04;2;4;10;;0;2;3;262.4;;0;0
5;52;1373093;F001;6.3302488593365;01;01;1;01;3;1;04;3;1;10;;0;2;1;871;;0;0
5;52;5078092;F001;8.9466678491758;01;01;1;01;4;2;10;1;4;03;;1;2;2;803.25;1;0;0
5;52;6935139;F001;9.1500558716137;01;01;1;01;5;2;10;1;1;03;;2;3;2;180;1;0;0
5;52;2789801;F001;10.1487674072253;01;01;1;01;4;1;07;1;2;03;;2;2;2;350.25;1;0;0
5;52;616570;F001;9.8275419493752;01;01;1;01;4;2;09;2;1;03;;0;1;3;1830.5;1;0;0
5;52;3531887;F001;13.1167097764166;01;01;1;01;3;1;08;4;2;03;;0;2;1;1667.33;1;0;0
5;52;1351872;F001;8.6945473605502;01;01;1;01;3;2;06;1;4;03;;0;1;2;300;1;0;0
5;52;842380;F001;12.6693457241452;01;01;1;01;2;2;08;4;1;01;;0;1;1;4501;1;0;0
5;52;5168441;F001;11.2108274672267;01;01;1;02;4;1;10;2;1;04;;1;2;2;500.25;2;0;0
5;52;5168441;F002;11.2108274672267;01;01;1;03;3;;;;;;2;;1;2;0;;9;9
5;52;2075580;F001;11.7053125560626;01;01;1;02;3;2;13;4;4;03;;0;2;1;3071.67;1;0;0
5;52;2075580;F002;11.7053125560626;01;01;1;03;4;;;;;;2;;2;2;403;;9;9
5;52;4001517;F001;8.0752255492683;01;01;1;02;3;2;09;1;4;06;;1;2;1;200;;0;0
5;52;4001517;F002;8.0752255492683;01;01;1;03;2;;;;;;1;;1;1;606;;9;9
5;52;6844006;F001;10.2639067424956;01;01;1;01;3;2;12;1;4;03;;1;2;1;904;3;0;0
5;52;1795732;F001;16.7959734854417;01;01;1;01;2;1;17;1;4;01;;0;1;1;1212;1;0;0
5;52;4581309;F001;7.3636145555735;01;01;1;01;3;2;04;2;1;10;;0;1;2;10500.67;;0;0
5;52;5689115;F001;9.7680152648658;01;01;1;01;2;1;07;3;1;10;;0;1;1;879.5;;0;0
5;52;715707;F001;11.9720227313824;01;01;1;01;3;2;07;2;4;05;;1;2;1;537.33;;0;0
5;52;2341081;F001;12.9053130843002;01;01;1;01;5;2;05;2;1;06;;2;1;4;580.2;;0;0
5;52;290303;F001;5.291280008193;01;01;1;02;2;2;13;1;1;01;;0;1;1;400;3;0;0
5;52;290303;F002;5.291280008193;01;01;1;03;2;;;;;;3;;1;1;250.5;;9;9
5;52;593391;F001;12.2922882728171;01;01;1;01;3;1;10;1;4;03;;1;1;2;1170;1;0;0
5;52;221083;F001;12.2136501039302;01;01;1;01;8;1;08;2;1;04;;4;7;1;900;1;0;0
5;52;6293792;F001;10.9469821486;01;01;1;01;3;1;09;1;1;03;;1;1;2;1008;1;0;0
5;52;7119050;F001;11.2353072102225;01;01;1;01;3;2;07;2;1;02;;0;2;1;2400;1;0;0
5;52;3801713;F001;17.5822176017811;01;01;1;01;4;2;08;3;4;03;;1;2;2;843.5;1;0;0
5;52;2030341;F001;15.7522168537971;01;01;1;02;4;1;12;3;4;03;;1;1;3;1578;1;0;0
5;52;2030341;F002;15.7522168537971;01;01;1;03;2;;;;;;3;;0;2;750;;9;9
5;52;6530355;F001;27.7552078498383;01;01;1;01;2;2;11;1;4;01;;0;1;1;1000;3;0;0
5;52;330481;F001;8.2775320298831;01;01;1;01;3;2;06;3;1;05;;2;1;2;800;;0;0
5;52;6046601;F001;7.7554497861702;01;01;1;01;2;1;09;2;4;01;;0;1;1;2550;1;0;0
5;52;5919632;F001;9.5544440317484;01;01;1;01;2;2;15;1;2;10;;0;1;1;1506;;0;0
5;52;4142903;F001;9.0162507230729;01;01;1;01;2;2;11;3;4;01;;0;1;1;2250;1;0;0
5;52;5539941;F001;12.6788497900774;01;01;1;02;3;1;12;1;4;03;;0;2;1;1000;2;0;0
5;52;5539941;F002;12.6788497900774;01;01;1;03;2;;;;;;4;;2;0;1000.5;;9;9
5;52;4699090;F001;11.8108777641531;01;01;1;01;5;2;11;1;4;06;;0;3;2;1124.8;;0;0
5;52;5633767;F001;8.3879514864944;01;01;1;01;3;1;11;2;4;10;;0;2;1;404;;0;0
5;52;4633062;F001;5.840913802775;01;01;1;01;2;1;10;1;4;01;;0;1;1;1206;1;0;0
5;52;4629651;F001;10.0148637731418;01;01;1;01;2;2;13;1;1;05;;1;0;2;0;;0;0
5;52;7635121;F001;8.0082283280492;01;01;1;01;4;1;07;3;4;03;;2;3;1;950;1;0;0
5;52;1121018;F001;11.5738979837075;01;01;1;01;2;2;12;1;1;05;;0;1;1;1706;;0;0
5;52;6419024;F001;11.8506674814129;01;01;1;01;3;2;10;3;4;06;;0;2;1;808;;0;0
5;52;2203220;F001;14.6167276771687;01;01;1;02;2;2;15;1;1;05;;0;1;1;1856;;0;0
5;52;2203220;F002;14.6167276771687;01;01;1;03;2;;;;;;3;;0;2;606;;9;9
5;52;6029284;F001;11.6210289303706;01;01;1;01;2;2;08;1;4;01;;0;1;1;1250;2;0;0
5;52;104815;F001;16.66708607608;01;01;1;01;6;1;09;3;4;04;;3;1;5;1133.33;2;0;0
5;52;2898151;F001;11.1061464392687;01;01;1;01;3;1;11;2;4;02;;0;1;2;1600;1;0;0
5;52;129080;F001;11.6524317838051;01;01;1;01;2;2;06;3;1;01;;0;1;1;900;1;0;0
5;52;3204065;F001;10.348906445081;01;01;1;01;2;1;13;2;1;01;;0;1;1;100;3;0;0
5;52;1383640;F001;12.8658505411287;01;01;1;01;3;2;11;2;1;03;;1;1;2;633.33;2;0;0
5;52;3200734;F001;11.0171521992359;01;01;1;01;2;1;06;4;4;01;;0;1;1;8250;1;0;0
5;52;6593959;F001;29.367692017882;01;01;1;01;2;1;14;1;1;01;;0;1;1;1150;3;0;0
5;52;6828292;F001;11.0769792410443;01;01;1;01;4;1;05;2;2;03;;2;2;2;625;2;0;0
5;52;5474773;F001;12.1016552861685;01;01;1;01;2;2;09;1;1;01;;0;1;1;20000;1;0;0
5;52;491569;F001;8.9147991658259;01;01;1;01;4;1;09;2;4;03;;1;3;1;1125;2;0;0
5;52;3829048;F001;11.6210289303706;01;01;1;01;2;1;07;3;4;01;;0;1;1;750;2;0;0
5;52;6245916;F001;9.7504502926592;01;01;1;01;2;1;05;2;1;01;;0;1;1;600;3;0;0
5;52;5026127;F001;14.2847091693297;01;01;1;01;4;1;04;3;4;10;;0;2;2;325;;0;0
5;52;6823585;F001;10.6741362103518;01;01;1;01;4;1;09;3;4;01;;0;1;3;1325;1;0;0
5;52;1683528;F001;15.478982607372;01;01;1;01;2;1;15;1;4;01;;0;1;1;606;2;0;0
5;52;1894720;F001;11.9788719528552;01;01;1;01;3;2;06;1;2;02;;0;2;1;1333.33;3;0;0
5;52;1865303;F001;16.3842773253503;01;01;1;01;5;2;09;2;3;03;;3;1;4;500;1;0;0
5;52;6927509;F001;26.9456514313758;01;01;1;01;2;1;10;1;1;10;;0;2;0;1212;;0;0
5;52;711402;F001;10.7744879490377;01;01;1;01;3;2;11;1;4;05;;1;1;2;0;;0;0
5;52;7388616;F001;8.8679850615086;01;01;1;01;5;1;09;2;4;03;;1;4;1;240;2;0;0
5;52;4129298;F001;12.4199310726781;01;01;1;01;3;1;09;1;1;03;;1;1;2;933.33;1;0;0
5;52;6000778;F001;11.9289001627823;01;01;1;02;5;1;10;1;4;04;;2;2;3;602.4;1;0;0
5;52;6000778;F002;11.9289001627823;01;01;1;03;2;;;;;;1;;1;1;0;;9;9
5;52;3314466;F001;9.1452736353192;01;01;1;01;3;1;06;2;1;03;;1;2;1;333.33;2;0;0
5;52;6933971;F001;6.2891556406014;01;01;1;01;2;2;07;3;4;05;;1;1;1;500;;0;0
5;52;5772993;F001;8.9711653758216;01;01;1;01;4;1;06;3;4;03;;1;3;1;950;1;0;0
5;52;2214969;F001;5.840913802775;01;01;1;01;2;1;10;3;2;01;;0;1;1;600;2;0;0
5;52;3033813;F001;12.8747432430631;01;01;1;01;4;2;09;1;1;05;;3;2;2;150;;0;0
5;52;1136265;F001;8.0928170470338;01;01;1;01;4;1;09;4;4;03;;2;1;3;725;3;0;0
5;52;1603643;F001;17.9323451892973;01;01;1;01;2;1;17;2;4;01;;0;1;1;1200;1;0;0
5;52;3044026;F001;10.1210798082808;01;01;1;01;4;2;07;2;4;05;;3;1;3;250;;0;0
5;52;5087488;F001;8.600441911328;01;01;1;01;2;2;11;1;1;05;;0;0;2;2200;;0;0
5;52;3734895;F001;11.0890311496383;01;01;1;01;3;1;13;1;2;03;;1;1;2;737.33;1;0;0
5;52;1500842;F001;7.0529599357937;01;01;1;01;2;1;12;1;2;01;;0;1;1;2340;1;0;0
5;52;4487136;F001;16.1354081561442;01;01;1;01;3;2;10;2;2;10;;0;1;2;1637.33;;0;0
5;52;1887772;F001;11.3613693551003;01;01;1;01;4;1;11;1;2;03;;2;3;1;175;1;0;0
5;52;7487340;F001;7.8290758281789;01;01;1;01;2;2;08;3;1;05;;1;1;1;125;;0;0
5;52;6049992;F001;12.029202842269;01;01;1;01;2;1;11;3;4;01;;0;1;1;2750;2;0;0
5;52;6141206;F001;7.8716837145323;01;01;1;01;4;1;10;3;4;03;;2;3;1;775;1;0;0
5;52;5815170;F001;12.1025880798802;01;01;1;01;3;1;11;2;4;03;;1;1;2;2266.67;2;0;0
5;52;7404127;F001;10.6573044807812;01;01;1;01;3;1;10;3;4;03;;1;2;1;808;1;0;0
5;52;514796;F001;10.3128909249447;01;01;1;01;4;2;07;4;2;03;;1;2;2;300;3;0;0
5;52;7524872;F001;10.1454882691043;01;01;1;01;3;1;09;4;2;03;;1;2;1;666.67;2;0;0
5;52;3802749;F001;11.656222499488;01;01;1;02;3;1;13;1;4;08;;1;2;1;1166.67;;0;0
5;52;3802749;F002;11.656222499488;01;01;1;03;3;;;;;;2;;1;2;404;;9;9
5;52;3802749;F003;11.656222499488;01;01;1;04;2;;;;;;3;;1;1;606;;9;9
5;52;2905649;F001;4.5547587697813;01;01;1;01;4;1;12;2;4;02;;0;3;1;606;1;0;0
5;52;999481;F001;13.4490365112264;01;01;1;01;4;1;12;3;4;03;;2;1;3;303;3;0;0
5;52;4949823;F001;15.8727707777452;01;01;1;01;3;2;08;3;4;05;;1;1;2;604;;0;0
5;52;5175275;F001;11.2214292729964;01;01;1;01;4;1;07;3;1;03;;2;1;3;303;2;0;0
5;52;6462295;F001;10.671211114653;01;01;1;01;4;2;11;1;1;10;;0;1;3;303;;0;0
5;52;4384556;F001;9.7015403473898;01;01;1;01;2;1;12;3;4;07;;1;2;0;700;;0;0
5;52;5204939;F001;8.2378476108717;01;01;1;01;3;2;17;1;1;05;;2;0;3;1212;;0;0
5;52;6372943;F001;9.9972581124364;01;01;1;01;5;1;09;1;4;04;;0;4;1;724.8;1;0;0
5;52;3033278;F001;17.1627501233418;01;01;1;01;3;2;09;1;4;05;;1;1;2;133.33;;0;0
